_id,created,public,publication_authors,publication_created,publication_doi,publication_done,publication_journal,publication_pmid,publication_skip,publication_title,publication_updated,publication_year,score,updated,uuid,matches_publication/authors,matches_publication/doi,matches_publication/journal,matches_publication/pmid,matches_publication/title,matches_publication/updated,matches_publication/year,matches_publication/authors,matches_publication/doi,matches_publication/journal,matches_publication/pmid,matches_publication/title,matches_publication/updated,matches_publication/year,matches_publication/authors,matches_publication/doi,matches_publication/journal,matches_publication/pmid,matches_publication/title,matches_publication/updated,matches_publication/year,matches_publication/authors,matches_publication/doi,matches_publication/journal,matches_publication/pmid,matches_publication/title,matches_publication/updated,matches_publication/year,matches_publication/authors,matches_publication/doi,matches_publication/journal,matches_publication/pmid,matches_publication/title,matches_publication/updated,matches_publication/year
63516fedb9c880af1f305b80,2022-09-01T15:16:05.445Z,True,"Pulliam L, Liston M, Sun B, Narvid J",,10.1007/s13365-020-00877-6,0.0,J Neurovirol,32681213,0.0,Using neuronal extracellular vesicles and machine learning to predict cognitive deficits in HIV.,03/12/2022 19:15:18,2020,0.67,2022-09-01T15:16:05.445Z,29042d14-1d9f-444e-b046-b5ec3e731b15,"Pulliam L, Liston M, Sun B, Narvid J",,J Neurovirol,,Using neuronal extracellular vesicles and machine learning to predict cognitive deficits in HIV.,03/12/2022 19:15:18,,"Pulliam L, Liston M, Sun B, Narvid J",,J Neurovirol,,Using neuronal extracellular vesicles and machine learning to predict cognitive deficits in HIV.,03/12/2022 19:15:18,,"Pulliam L, Liston M, Sun B, Narvid J",,J Neurovirol,,Using neuronal extracellular vesicles and machine learning to predict cognitive deficits in HIV.,03/12/2022 19:15:18,,"Pulliam L, Liston M, Sun B, Narvid J",,J Neurovirol,,Using neuronal extracellular vesicles and machine learning to predict cognitive deficits in HIV.,03/12/2022 19:15:18,,"Pulliam L, Liston M, Sun B, Narvid J",,J Neurovirol,,Using neuronal extracellular vesicles and machine learning to predict cognitive deficits in HIV.,03/12/2022 19:15:18,
63516fedb9c880af1f305b8c,2022-09-01T15:16:05.445Z,True,"Li J, Liu Y, Zhang Z, Liu B, Wang Y",,10.1155/2020/6248686,0.0,Biomed Res Int,33354569,0.0,PmDNE: Prediction of miRNA-Disease Association Based on Network Embedding and Network Similarity Analysis.,03/03/2022 17:42:56,2020,0.57,2022-09-01T15:16:05.445Z,4f8760d4-406b-4faf-bfce-2e05bee0335c,"Li J, Liu Y, Zhang Z, Liu B, Wang Y",,Biomed Res Int,,PmDNE: Prediction of miRNA-Disease Association Based on Network Embedding and Network Similarity Analysis.,03/03/2022 17:42:56,,"Li J, Liu Y, Zhang Z, Liu B, Wang Y",,Biomed Res Int,,PmDNE: Prediction of miRNA-Disease Association Based on Network Embedding and Network Similarity Analysis.,03/03/2022 17:42:56,,"Li J, Liu Y, Zhang Z, Liu B, Wang Y",,Biomed Res Int,,PmDNE: Prediction of miRNA-Disease Association Based on Network Embedding and Network Similarity Analysis.,03/03/2022 17:42:56,,"Li J, Liu Y, Zhang Z, Liu B, Wang Y",,Biomed Res Int,,PmDNE: Prediction of miRNA-Disease Association Based on Network Embedding and Network Similarity Analysis.,03/03/2022 17:42:56,,"Li J, Liu Y, Zhang Z, Liu B, Wang Y",,Biomed Res Int,,PmDNE: Prediction of miRNA-Disease Association Based on Network Embedding and Network Similarity Analysis.,03/03/2022 17:42:56,
63516fedb9c880af1f305b8d,2022-09-01T15:16:05.445Z,True,"Ahn HS, Kim JH, Jeong H, Yu J, Yeom J, Song SH, Kim SS, Kim IJ, Kim K",,10.3390/ijms21124236,0.0,Int J Mol Sci,32545899,0.0,Differential Urinary Proteome Analysis for Predicting Prognosis in Type 2 Diabetes Patients with and without Renal Dysfunction.,05/20/2022 15:07:04,2020,0.57,2022-09-01T15:16:05.445Z,e735e3a3-1291-4134-b91b-e7eed358f5e6,"Ahn HS, Kim JH, Jeong H, Yu J, Yeom J, Song SH, Kim SS, Kim IJ, Kim K",,Int J Mol Sci,,Differential Urinary Proteome Analysis for Predicting Prognosis in Type 2 Diabetes Patients with and without Renal Dysfunction.,05/20/2022 15:07:04,,"Ahn HS, Kim JH, Jeong H, Yu J, Yeom J, Song SH, Kim SS, Kim IJ, Kim K",,Int J Mol Sci,,Differential Urinary Proteome Analysis for Predicting Prognosis in Type 2 Diabetes Patients with and without Renal Dysfunction.,05/20/2022 15:07:04,,"Ahn HS, Kim JH, Jeong H, Yu J, Yeom J, Song SH, Kim SS, Kim IJ, Kim K",,Int J Mol Sci,,Differential Urinary Proteome Analysis for Predicting Prognosis in Type 2 Diabetes Patients with and without Renal Dysfunction.,05/20/2022 15:07:04,,"Ahn HS, Kim JH, Jeong H, Yu J, Yeom J, Song SH, Kim SS, Kim IJ, Kim K",,Int J Mol Sci,,Differential Urinary Proteome Analysis for Predicting Prognosis in Type 2 Diabetes Patients with and without Renal Dysfunction.,05/20/2022 15:07:04,,"Ahn HS, Kim JH, Jeong H, Yu J, Yeom J, Song SH, Kim SS, Kim IJ, Kim K",,Int J Mol Sci,,Differential Urinary Proteome Analysis for Predicting Prognosis in Type 2 Diabetes Patients with and without Renal Dysfunction.,05/20/2022 15:07:04,
63516fedb9c880af1f305b92,2022-09-01T15:16:05.445Z,True,"Sun S, Fei K, Zhang G, Wang J, Yang Y, Guo W, Yang Z, Wang J, Xue Q, Gao Y, He J",,10.3389/fgene.2020.617174,0.0,Front Genet,33679869,0.0,Construction and Comprehensive Analyses of a METTL5-Associated Prognostic Signature With Immune Implication in Lung Adenocarcinomas.,03/28/2022 00:44:11,2020,1.0,2022-09-01T15:16:05.445Z,1a0158e9-2f41-4c14-9b7e-4d7369584811,"Sun S, Fei K, Zhang G, Wang J, Yang Y, Guo W, Yang Z, Wang J, Xue Q, Gao Y, He J",,Front Genet,,Construction and Comprehensive Analyses of a METTL5-Associated Prognostic Signature With Immune Implication in Lung Adenocarcinomas.,03/28/2022 00:44:11,,"Sun S, Fei K, Zhang G, Wang J, Yang Y, Guo W, Yang Z, Wang J, Xue Q, Gao Y, He J",,Front Genet,,Construction and Comprehensive Analyses of a METTL5-Associated Prognostic Signature With Immune Implication in Lung Adenocarcinomas.,03/28/2022 00:44:11,,"Sun S, Fei K, Zhang G, Wang J, Yang Y, Guo W, Yang Z, Wang J, Xue Q, Gao Y, He J",,Front Genet,,Construction and Comprehensive Analyses of a METTL5-Associated Prognostic Signature With Immune Implication in Lung Adenocarcinomas.,03/28/2022 00:44:11,,"Sun S, Fei K, Zhang G, Wang J, Yang Y, Guo W, Yang Z, Wang J, Xue Q, Gao Y, He J",,Front Genet,,Construction and Comprehensive Analyses of a METTL5-Associated Prognostic Signature With Immune Implication in Lung Adenocarcinomas.,03/28/2022 00:44:11,,"Sun S, Fei K, Zhang G, Wang J, Yang Y, Guo W, Yang Z, Wang J, Xue Q, Gao Y, He J",,Front Genet,,Construction and Comprehensive Analyses of a METTL5-Associated Prognostic Signature With Immune Implication in Lung Adenocarcinomas.,03/28/2022 00:44:11,
63516fedb9c880af1f305b9a,2022-09-01T15:16:05.445Z,True,"Basodi S, Baykal PI, Zelikovsky A, Skums P, Pan Y",,10.1186/s12864-020-6661-6,0.0,BMC Genomics,33349236,0.0,Analysis of heterogeneous genomic samples using image normalization and machine learning.,03/19/2022 20:19:10,2020,0.71,2022-09-01T15:16:05.445Z,4f314982-05d0-429f-aa3f-d163dc7c0834,"Basodi S, Baykal PI, Zelikovsky A, Skums P, Pan Y",,BMC Genomics,,Analysis of heterogeneous genomic samples using image normalization and machine learning.,03/19/2022 20:19:10,,"Basodi S, Baykal PI, Zelikovsky A, Skums P, Pan Y",,BMC Genomics,,Analysis of heterogeneous genomic samples using image normalization and machine learning.,03/19/2022 20:19:10,,"Basodi S, Baykal PI, Zelikovsky A, Skums P, Pan Y",,BMC Genomics,,Analysis of heterogeneous genomic samples using image normalization and machine learning.,03/19/2022 20:19:10,,"Basodi S, Baykal PI, Zelikovsky A, Skums P, Pan Y",,BMC Genomics,,Analysis of heterogeneous genomic samples using image normalization and machine learning.,03/19/2022 20:19:10,,"Basodi S, Baykal PI, Zelikovsky A, Skums P, Pan Y",,BMC Genomics,,Analysis of heterogeneous genomic samples using image normalization and machine learning.,03/19/2022 20:19:10,
63516fedb9c880af1f305b9b,2022-09-01T15:16:05.445Z,True,"Cheng J, Han Z, Mehra R, Shao W, Cheng M, Feng Q, Ni D, Huang K, Cheng L, Zhang J",,10.1038/s41467-020-15671-5,0.0,Nat Commun,32286325,0.0,Computational analysis of pathological images enables a better diagnosis of TFE3 Xp11.2 translocation renal cell carcinoma.,03/29/2022 07:28:13,2020,0.48,2022-09-01T15:16:05.445Z,4df4e637-ba5a-4be5-83d3-aed3e3c4742c,"Cheng J, Han Z, Mehra R, Shao W, Cheng M, Feng Q, Ni D, Huang K, Cheng L, Zhang J",,Nat Commun,,Computational analysis of pathological images enables a better diagnosis of TFE3 Xp11.2 translocation renal cell carcinoma.,03/29/2022 07:28:13,,"Cheng J, Han Z, Mehra R, Shao W, Cheng M, Feng Q, Ni D, Huang K, Cheng L, Zhang J",,Nat Commun,,Computational analysis of pathological images enables a better diagnosis of TFE3 Xp11.2 translocation renal cell carcinoma.,03/29/2022 07:28:13,,"Cheng J, Han Z, Mehra R, Shao W, Cheng M, Feng Q, Ni D, Huang K, Cheng L, Zhang J",,Nat Commun,,Computational analysis of pathological images enables a better diagnosis of TFE3 Xp11.2 translocation renal cell carcinoma.,03/29/2022 07:28:13,,"Cheng J, Han Z, Mehra R, Shao W, Cheng M, Feng Q, Ni D, Huang K, Cheng L, Zhang J",,Nat Commun,,Computational analysis of pathological images enables a better diagnosis of TFE3 Xp11.2 translocation renal cell carcinoma.,03/29/2022 07:28:13,,"Cheng J, Han Z, Mehra R, Shao W, Cheng M, Feng Q, Ni D, Huang K, Cheng L, Zhang J",,Nat Commun,,Computational analysis of pathological images enables a better diagnosis of TFE3 Xp11.2 translocation renal cell carcinoma.,03/29/2022 07:28:13,
63516fedb9c880af1f305ba4,2022-09-01T15:16:05.446Z,True,"Li J, Zhang C, Wei J, Zheng P, Zhang H, Xie Y, Bai J, Zhu Z, Zhou K, Liang X, Xie Y, Qin T",,10.3389/fonc.2020.552270,0.0,Front Oncol,33425719,0.0,Intratumoral and Peritumoral Radiomics of Contrast-Enhanced CT for Prediction of Disease-Free Survival and Chemotherapy Response in Stage II/III Gastric Cancer.,03/02/2022 16:10:05,2020,0.62,2022-09-01T15:16:05.446Z,961066cf-8ef7-40b4-9b4f-2659655f5c2f,"Li J, Zhang C, Wei J, Zheng P, Zhang H, Xie Y, Bai J, Zhu Z, Zhou K, Liang X, Xie Y, Qin T",,Front Oncol,,Intratumoral and Peritumoral Radiomics of Contrast-Enhanced CT for Prediction of Disease-Free Survival and Chemotherapy Response in Stage II/III Gastric Cancer.,03/02/2022 16:10:05,,"Li J, Zhang C, Wei J, Zheng P, Zhang H, Xie Y, Bai J, Zhu Z, Zhou K, Liang X, Xie Y, Qin T",,Front Oncol,,Intratumoral and Peritumoral Radiomics of Contrast-Enhanced CT for Prediction of Disease-Free Survival and Chemotherapy Response in Stage II/III Gastric Cancer.,03/02/2022 16:10:05,,"Li J, Zhang C, Wei J, Zheng P, Zhang H, Xie Y, Bai J, Zhu Z, Zhou K, Liang X, Xie Y, Qin T",,Front Oncol,,Intratumoral and Peritumoral Radiomics of Contrast-Enhanced CT for Prediction of Disease-Free Survival and Chemotherapy Response in Stage II/III Gastric Cancer.,03/02/2022 16:10:05,,"Li J, Zhang C, Wei J, Zheng P, Zhang H, Xie Y, Bai J, Zhu Z, Zhou K, Liang X, Xie Y, Qin T",,Front Oncol,,Intratumoral and Peritumoral Radiomics of Contrast-Enhanced CT for Prediction of Disease-Free Survival and Chemotherapy Response in Stage II/III Gastric Cancer.,03/02/2022 16:10:05,,"Li J, Zhang C, Wei J, Zheng P, Zhang H, Xie Y, Bai J, Zhu Z, Zhou K, Liang X, Xie Y, Qin T",,Front Oncol,,Intratumoral and Peritumoral Radiomics of Contrast-Enhanced CT for Prediction of Disease-Free Survival and Chemotherapy Response in Stage II/III Gastric Cancer.,03/02/2022 16:10:05,
63516fedb9c880af1f305ba5,2022-09-01T15:16:05.446Z,True,"Grundler F, Mesnage R, Goutzourelas N, Tekos F, Makri S, Brack M, Kouretas D, Wilhelmi de Toledo F",,10.1016/j.fct.2020.111701,0.0,Food Chem Toxicol,32858131,0.0,"Interplay between oxidative damage, the redox status, and metabolic biomarkers during long-term fasting.",03/16/2022 15:35:06,2020,0.67,2022-09-01T15:16:05.446Z,d692ec44-aeae-4a41-9383-a899977f51f3,"Grundler F, Mesnage R, Goutzourelas N, Tekos F, Makri S, Brack M, Kouretas D, Wilhelmi de Toledo F",,Food Chem Toxicol,,"Interplay between oxidative damage, the redox status, and metabolic biomarkers during long-term fasting.",03/16/2022 15:35:06,,"Grundler F, Mesnage R, Goutzourelas N, Tekos F, Makri S, Brack M, Kouretas D, Wilhelmi de Toledo F",,Food Chem Toxicol,,"Interplay between oxidative damage, the redox status, and metabolic biomarkers during long-term fasting.",03/16/2022 15:35:06,,"Grundler F, Mesnage R, Goutzourelas N, Tekos F, Makri S, Brack M, Kouretas D, Wilhelmi de Toledo F",,Food Chem Toxicol,,"Interplay between oxidative damage, the redox status, and metabolic biomarkers during long-term fasting.",03/16/2022 15:35:06,,"Grundler F, Mesnage R, Goutzourelas N, Tekos F, Makri S, Brack M, Kouretas D, Wilhelmi de Toledo F",,Food Chem Toxicol,,"Interplay between oxidative damage, the redox status, and metabolic biomarkers during long-term fasting.",03/16/2022 15:35:06,,"Grundler F, Mesnage R, Goutzourelas N, Tekos F, Makri S, Brack M, Kouretas D, Wilhelmi de Toledo F",,Food Chem Toxicol,,"Interplay between oxidative damage, the redox status, and metabolic biomarkers during long-term fasting.",03/16/2022 15:35:06,
63516fedb9c880af1f305bb3,2022-09-01T15:16:05.446Z,True,"Chen X, Xiong Y, Liu Y, Chen Y, Bi S, Zhu X",,10.1186/s12859-020-03828-4,0.0,BMC Bioinformatics,33126851,0.0,m5CPred-SVM: a novel method for predicting m5C sites of RNA.,03/18/2022 11:23:23,2020,0.86,2022-09-01T15:16:05.446Z,10fa32b7-b2d7-4aeb-9de4-351d2c086bf9,"Chen X, Xiong Y, Liu Y, Chen Y, Bi S, Zhu X",,BMC Bioinformatics,,m5CPred-SVM: a novel method for predicting m5C sites of RNA.,03/18/2022 11:23:23,,"Chen X, Xiong Y, Liu Y, Chen Y, Bi S, Zhu X",,BMC Bioinformatics,,m5CPred-SVM: a novel method for predicting m5C sites of RNA.,03/18/2022 11:23:23,,"Chen X, Xiong Y, Liu Y, Chen Y, Bi S, Zhu X",,BMC Bioinformatics,,m5CPred-SVM: a novel method for predicting m5C sites of RNA.,03/18/2022 11:23:23,,"Chen X, Xiong Y, Liu Y, Chen Y, Bi S, Zhu X",,BMC Bioinformatics,,m5CPred-SVM: a novel method for predicting m5C sites of RNA.,03/18/2022 11:23:23,,"Chen X, Xiong Y, Liu Y, Chen Y, Bi S, Zhu X",,BMC Bioinformatics,,m5CPred-SVM: a novel method for predicting m5C sites of RNA.,03/18/2022 11:23:23,
6603fdf31502715bfe53d6df,2024-03-27T11:07:31.027Z,True,"Xin Liu, Liang Wang, Jian Li, Junfeng Hu and Xiao Zhang",,10.1186/s12864-020-07166-w,,BMC Genomics,33225896,,Mal-Prec: computational prediction of protein Malonylation sites via machine learning based feature integration,,2020,0.81,2024-03-27T11:07:31.027Z,7cb19427-d4cb-4038-8225-3fabb2f4f585,"Xin Liu, Liang Wang, Jian Li, Junfeng Hu and Xiao Zhang",,BMC Genomics,,Mal-Prec: computational prediction of protein Malonylation sites via machine learning based feature integration,,,"Xin Liu, Liang Wang, Jian Li, Junfeng Hu and Xiao Zhang",,BMC Genomics,,Mal-Prec: computational prediction of protein Malonylation sites via machine learning based feature integration,,,"Xin Liu, Liang Wang, Jian Li, Junfeng Hu and Xiao Zhang",,BMC Genomics,,Mal-Prec: computational prediction of protein Malonylation sites via machine learning based feature integration,,,"Xin Liu, Liang Wang, Jian Li, Junfeng Hu and Xiao Zhang",,BMC Genomics,,Mal-Prec: computational prediction of protein Malonylation sites via machine learning based feature integration,,,"Xin Liu, Liang Wang, Jian Li, Junfeng Hu and Xiao Zhang",,BMC Genomics,,Mal-Prec: computational prediction of protein Malonylation sites via machine learning based feature integration,,
6638eae3b30933003cc215e9,2024-05-06T14:36:19.663Z,True,"Bowen Tang, Skyler T Kramer, Meijuan Fang, Yingkun Qiu, Zhen Wu, Dong Xu",,10.1186/s13321-020-0414-z,,Journal of Cheminformatics,33431047,,A self-attention based message passing neural network for predicting molecular lipophilicity and aqueous solubility,,2020,0.95,2024-05-06T14:36:19.663Z,321f38fb-6765-48e6-8db4-12e72da58b47,"Bowen Tang, Skyler T Kramer, Meijuan Fang, Yingkun Qiu, Zhen Wu, Dong Xu",,Journal of Cheminformatics,,A self-attention based message passing neural network for predicting molecular lipophilicity and aqueous solubility,,,"Bowen Tang, Skyler T Kramer, Meijuan Fang, Yingkun Qiu, Zhen Wu, Dong Xu",,Journal of Cheminformatics,,A self-attention based message passing neural network for predicting molecular lipophilicity and aqueous solubility,,,"Bowen Tang, Skyler T Kramer, Meijuan Fang, Yingkun Qiu, Zhen Wu, Dong Xu",,Journal of Cheminformatics,,A self-attention based message passing neural network for predicting molecular lipophilicity and aqueous solubility,,,"Bowen Tang, Skyler T Kramer, Meijuan Fang, Yingkun Qiu, Zhen Wu, Dong Xu",,Journal of Cheminformatics,,A self-attention based message passing neural network for predicting molecular lipophilicity and aqueous solubility,,,"Bowen Tang, Skyler T Kramer, Meijuan Fang, Yingkun Qiu, Zhen Wu, Dong Xu",,Journal of Cheminformatics,,A self-attention based message passing neural network for predicting molecular lipophilicity and aqueous solubility,,
63516fedb9c880af1f305b2a,2022-09-01T15:16:05.443Z,True,"Rozova VS, Anwer AG, Guller AE, Es HA, Khabir Z, Sokolova AI, Gavrilov MU, Goldys EM, Warkiani ME, Thiery JP, Zvyagin AV",,10.1371/journal.pcbi.1009193,0.0,PLoS Comput Biol,34297718,0.0,Machine learning reveals mesenchymal breast carcinoma cell adaptation in response to matrix stiffness.,01/18/2022 16:56:16,2021,0.43,2022-09-01T15:16:05.443Z,b11547a3-b7fc-4667-b0c8-24f256717893,"Rozova VS, Anwer AG, Guller AE, Es HA, Khabir Z, Sokolova AI, Gavrilov MU, Goldys EM, Warkiani ME, Thiery JP, Zvyagin AV",,PLoS Comput Biol,,Machine learning reveals mesenchymal breast carcinoma cell adaptation in response to matrix stiffness.,01/18/2022 16:56:16,,"Rozova VS, Anwer AG, Guller AE, Es HA, Khabir Z, Sokolova AI, Gavrilov MU, Goldys EM, Warkiani ME, Thiery JP, Zvyagin AV",,PLoS Comput Biol,,Machine learning reveals mesenchymal breast carcinoma cell adaptation in response to matrix stiffness.,01/18/2022 16:56:16,,"Rozova VS, Anwer AG, Guller AE, Es HA, Khabir Z, Sokolova AI, Gavrilov MU, Goldys EM, Warkiani ME, Thiery JP, Zvyagin AV",,PLoS Comput Biol,,Machine learning reveals mesenchymal breast carcinoma cell adaptation in response to matrix stiffness.,01/18/2022 16:56:16,,"Rozova VS, Anwer AG, Guller AE, Es HA, Khabir Z, Sokolova AI, Gavrilov MU, Goldys EM, Warkiani ME, Thiery JP, Zvyagin AV",,PLoS Comput Biol,,Machine learning reveals mesenchymal breast carcinoma cell adaptation in response to matrix stiffness.,01/18/2022 16:56:16,,"Rozova VS, Anwer AG, Guller AE, Es HA, Khabir Z, Sokolova AI, Gavrilov MU, Goldys EM, Warkiani ME, Thiery JP, Zvyagin AV",,PLoS Comput Biol,,Machine learning reveals mesenchymal breast carcinoma cell adaptation in response to matrix stiffness.,01/18/2022 16:56:16,
63516fedb9c880af1f305b2b,2022-09-01T15:16:05.443Z,True,"Bertoni M, Duran-Frigola M, Badia-I-Mompel P, Pauls E, Orozco-Ruiz M, Guitart-Pla O, Alcalde V, Diaz VM, Berenguer-Llergo A, Brun-Heath I, Villegas N, de Herreros AG, Aloy P",,10.1038/s41467-021-24150-4,0.0,Nat Commun,34168145,0.0,Bioactivity descriptors for uncharacterized chemical compounds.,02/08/2022 00:18:31,2021,0.43,2022-09-01T15:16:05.443Z,91f62631-e353-48e7-b960-4aef0562c730,"Bertoni M, Duran-Frigola M, Badia-I-Mompel P, Pauls E, Orozco-Ruiz M, Guitart-Pla O, Alcalde V, Diaz VM, Berenguer-Llergo A, Brun-Heath I, Villegas N, de Herreros AG, Aloy P",,Nat Commun,,Bioactivity descriptors for uncharacterized chemical compounds.,02/08/2022 00:18:31,,"Bertoni M, Duran-Frigola M, Badia-I-Mompel P, Pauls E, Orozco-Ruiz M, Guitart-Pla O, Alcalde V, Diaz VM, Berenguer-Llergo A, Brun-Heath I, Villegas N, de Herreros AG, Aloy P",,Nat Commun,,Bioactivity descriptors for uncharacterized chemical compounds.,02/08/2022 00:18:31,,"Bertoni M, Duran-Frigola M, Badia-I-Mompel P, Pauls E, Orozco-Ruiz M, Guitart-Pla O, Alcalde V, Diaz VM, Berenguer-Llergo A, Brun-Heath I, Villegas N, de Herreros AG, Aloy P",,Nat Commun,,Bioactivity descriptors for uncharacterized chemical compounds.,02/08/2022 00:18:31,,"Bertoni M, Duran-Frigola M, Badia-I-Mompel P, Pauls E, Orozco-Ruiz M, Guitart-Pla O, Alcalde V, Diaz VM, Berenguer-Llergo A, Brun-Heath I, Villegas N, de Herreros AG, Aloy P",,Nat Commun,,Bioactivity descriptors for uncharacterized chemical compounds.,02/08/2022 00:18:31,,"Bertoni M, Duran-Frigola M, Badia-I-Mompel P, Pauls E, Orozco-Ruiz M, Guitart-Pla O, Alcalde V, Diaz VM, Berenguer-Llergo A, Brun-Heath I, Villegas N, de Herreros AG, Aloy P",,Nat Commun,,Bioactivity descriptors for uncharacterized chemical compounds.,02/08/2022 00:18:31,
63516fedb9c880af1f305b31,2022-09-01T15:16:05.443Z,True,"An J, Cai Q, Qu Z, Gao Z",,10.1109/JBHI.2021.3104629,0.0,IEEE J Biomed Health Inform,34388102,0.0,COVID-19 Screening in Chest X-Ray Images Using Lung Region Priors.,02/17/2022 09:36:07,2021,0.81,2022-09-01T15:16:05.443Z,628354fa-6ad5-4a13-9ba2-0c5e5b0fd8dc,"An J, Cai Q, Qu Z, Gao Z",,IEEE J Biomed Health Inform,,COVID-19 Screening in Chest X-Ray Images Using Lung Region Priors.,02/17/2022 09:36:07,,"An J, Cai Q, Qu Z, Gao Z",,IEEE J Biomed Health Inform,,COVID-19 Screening in Chest X-Ray Images Using Lung Region Priors.,02/17/2022 09:36:07,,"An J, Cai Q, Qu Z, Gao Z",,IEEE J Biomed Health Inform,,COVID-19 Screening in Chest X-Ray Images Using Lung Region Priors.,02/17/2022 09:36:07,,"An J, Cai Q, Qu Z, Gao Z",,IEEE J Biomed Health Inform,,COVID-19 Screening in Chest X-Ray Images Using Lung Region Priors.,02/17/2022 09:36:07,,"An J, Cai Q, Qu Z, Gao Z",,IEEE J Biomed Health Inform,,COVID-19 Screening in Chest X-Ray Images Using Lung Region Priors.,02/17/2022 09:36:07,
63516fedb9c880af1f305b34,2022-09-01T15:16:05.443Z,True,"Li MX, Sun XM, Cheng WG, Ruan HJ, Liu K, Chen P, Xu HJ, Gao SG, Feng XS, Qi YJ",,10.1186/s12885-021-08647-1,0.0,BMC Cancer,34372798,0.0,Using a machine learning approach to identify key prognostic molecules for esophageal squamous cell carcinoma.,02/21/2022 11:17:51,2021,0.76,2022-09-01T15:16:05.443Z,0ade3d57-3ebf-4c42-af9c-48b4b4fd2e54,"Li MX, Sun XM, Cheng WG, Ruan HJ, Liu K, Chen P, Xu HJ, Gao SG, Feng XS, Qi YJ",,BMC Cancer,,Using a machine learning approach to identify key prognostic molecules for esophageal squamous cell carcinoma.,02/21/2022 11:17:51,,"Li MX, Sun XM, Cheng WG, Ruan HJ, Liu K, Chen P, Xu HJ, Gao SG, Feng XS, Qi YJ",,BMC Cancer,,Using a machine learning approach to identify key prognostic molecules for esophageal squamous cell carcinoma.,02/21/2022 11:17:51,,"Li MX, Sun XM, Cheng WG, Ruan HJ, Liu K, Chen P, Xu HJ, Gao SG, Feng XS, Qi YJ",,BMC Cancer,,Using a machine learning approach to identify key prognostic molecules for esophageal squamous cell carcinoma.,02/21/2022 11:17:51,,"Li MX, Sun XM, Cheng WG, Ruan HJ, Liu K, Chen P, Xu HJ, Gao SG, Feng XS, Qi YJ",,BMC Cancer,,Using a machine learning approach to identify key prognostic molecules for esophageal squamous cell carcinoma.,02/21/2022 11:17:51,,"Li MX, Sun XM, Cheng WG, Ruan HJ, Liu K, Chen P, Xu HJ, Gao SG, Feng XS, Qi YJ",,BMC Cancer,,Using a machine learning approach to identify key prognostic molecules for esophageal squamous cell carcinoma.,02/21/2022 11:17:51,
